阿克苏机场,2019/3/20 21:27,2,阿克苏机场能见度已上升至1200米，浮尘，后续能见度缓慢上升，取消20日07:21发布的01号低能见度机场警报。 
杭州机场,2019/3/27 5:27,1, 受切变东移影响，机场西南侧30-50公里处有分散对流云团向东移动，云顶高6-8公里。预计北京时间27日06:00-07:00本场出现干雷暴或弱雷雨。
杭州机场,2019/3/21 3:48,8, 本场目前中雷雨，预计21日03：50-05：30维持小到中阵雨，短时伴雷暴。周边机场21日03：00实况：宁波中雷雨，其余备降场无危险天气。
南宁机场,2019/3/27 0:59,4,受平流雾的影响，预计北京时间27日01:00--27日06:00，南宁机场主导能见度在300-600米之间波动，垂直能见度60米左右。 
杭州机场,2019/3/21 2:24,7, 受低涡东移影响，机场西南侧30-50公里处有分散对流云团向东偏北方向移动，云顶高7-9公里。预计21日02：50-03：50擦边影响本场，期间本场干雷暴或弱雷雨。周边机场21日02：00实况：
呼和浩特白塔机场,2019/3/20 12:00,2,呼和浩特白塔机场的降雪天气已经结束，取消20日08:58发布的01号机场警报（雪）。  
南京机场,2019/3/20 13:33,3,"在南京机场西侧30km处有中等强度对流云团,  范围东西尺度 45km,云团顶高8km，以60km/h左右速度向东移动，强度略有减弱，预计北京时间13:45―14:20影响南京机场，其间 南京机场还将出现强降水等伴随天气。"
南昌机场,2019/2/19 23:52,3,在南昌机场西南60公里处有中等强度的分散对流云团，云团顶高8公里，以40公里/小时的速度向东北移动，强度不变，预计北京时间20日01:00 - 20日01:30影响南昌机场。其间南昌机场还将出现强降水，能见度1200米的低能见度等伴随天气。 
北京机场,2019/3/22 15:45,1,大风警报:目前首都机场西北风10米/秒，预计18时前维持西北风8-11米/秒，阵风14-16米/秒，随后转弱为5-8米/秒；另外，21时到23日5时本场仍会出现西北风9-12米/秒，阵风16-18米/秒，本场及终端区有颠簸和风切。
浦东机场,2019/3/20 16:46,2,在浦东机场西部及北部有对流云团发展，对流云团顶高9-10公里，以40公里/小时向偏东移动，强度不变，预计北京时间20日17:30-22:00浦东机场有间歇性雷雨，伴有短时大风或风切变。 
青岛机场,2019/2/19 23:01,3,预计北京时间20日03:30至20日08:30，青岛机场有霜。
合肥机场,2019/3/20 7:49,5,受高空槽以及低层急流影响，预计本场于20日09：30~11：00时有一次中等强度雷阵雨过程 
天津机场,2019/3/21 14:56,1,  天津机场目前风向偏北，风速减小至7米／秒，取消20日23：34发布的机场警报（大风）。
长沙机场,2019/3/21 8:31,2,在长沙机场西南面60公里处有强的成片对流云团，范围60*120km，云团顶高8-11公里，以50公里/小时的速度向东偏北移动，强度不变，预计北京时间21日09:10 - 21日10:10影响长沙机场并出现雷暴天气。其间长沙机场还将出现中-大阵型降水，短时13-17m/s阵风，低空风切变等伴随天气。
青岛机场,2019/3/20 4:14,1,本场当前实况为中雨天气，预计中雨天气持续至北京时间20日05:30。
合肥机场,2019/1/30 15:12,3,目前本场能见度800米，解除大雾机场警报。
杭州机场,2019/3/21 8:16,1, 本场目前弱雷雨，预计21日08：00-10：00本场维持小到中阵雨，并伴有雷暴。
杭州机场,2019/3/20 21:10,4, 影响杭州萧山机场的对流云团已经移出本场，本场目前小阵雨，解除北京时间20日20：15发布的雷暴机场警报。
深圳机场,2019/2/19 9:08,1,目前本场南侧的对流回波以东移为主，对本场天气无影响，一边（蛇口）附近9点半至10点半之间短时有阵雨或雷雨，取消2019-02-19  06:27发布的雷雨机场警报。
海拉尔机场,2019/1/30 16:50,2,海拉尔机场目前为偏西风，风速减小至9米/秒，取消30日14:31发布的01号机场警报（大风）。
青岛机场,2019/2/20 1:58,4,预计北京时间20日04:00至20日09:00，青岛机场有大雾天气。最低能见度：300米最低RVR：300米最低垂直能见度：90米
南京机场,2019/3/20 14:23,4,  影响南京机场的对流云团主体已经移出本场上空，取消13:33发布的03号机场警报（雷暴）。
虹桥机场,2019/3/21 12:43,1,在虹桥机场西南处有中等强度的对流云团，云团顶高9公里，以30公里/小时向东偏北方向移动，强度不变，预计北京时间21日14:00-21日16:00影响虹桥机场，期间机场将出现中阵雨伴CB。 
温州机场,2019/3/21 20:38,9,  现在温州机场已闻雷，在机场东南方20千米有一般的孤立的对流云团，范围直径10-15千米，云团顶高10千米，以30千米/小时向偏东方向移动，强度维持，预计北京时间21日20:39至21日21:30影响机场，期间机场闻雷。 
南宁机场,2019/3/20 8:38,1,目前南宁机场能见度为2000米左右，有30-60米的低云（FEW-SCT量级），预计到北京时间3月20日10：00，南宁机场能见度上升到4000米左右，最低云底高抬升至60米以上。
青岛机场,2019/2/19 11:51,2,小雪天气已经结束，解除北京时间19日09:07发布的第1份天气警报（小雪）
杭州机场,2019/3/20 19:29,2, 影响杭州萧山机场的对流云团已经向东移出本场，解除北京时间20日18：40发布的雷暴机场警报。
南京机场,2019/3/20 15:38,6,  影响南京机场的对流云团主体已经移出本场，取消发布时间发布的05号机场警报（雷暴）。
郑州机场,2019/2/20 5:03,1,受融雪雾天气影响，郑州机场出现冻雾，目前能见度700米，预计北京时间20日9:00以后能见度稳定在800米以上
石家庄正定机场,2019/3/20 17:27,1,预计北京时间20日17:30 - 21日09;00石家庄正定机场将出现西北风10m/s，阵风15m/s，其间石家庄正定机场进近区域还将出现中度以上颠簸、风切变等伴随天气。
大连机场,2019/3/26 23:37,2,大连机场目前能见度1000米，预计北京时间27日00:00-07:00 大连机场能见度600-1200米， 07:00以后能见度逐渐抬升至标准以上。
虹桥机场,2019/3/21 14:26,1,影响虹桥机场的对流云团已经移出本场，取消21日12:43发布的1号机场警报（雷暴）。 
贵阳机场,2019/3/21 11:25,1,受冷空气入侵影响，预计21日12:00-14:30（北京时）贵阳机场跑道上空及进近区域短时将出现低空风切变。
石家庄正定机场,2019/3/21 7:55,2,石家庄正定机场目前转为西北风6米/秒，取消20日17:27发布的01号机场警报（大风）。
长沙机场,2019/3/21 13:33,3,长沙机场目前已经出现中阵雨天气，预计将持续至21日北京时间14：10。 
兰州机场,2019/1/30 15:32,2,兰州机场目前持续小雪天气，以间歇性零星小雪为主，预计将持续至北京时间30日18时，期间能见度最低6公里。  
大连机场,2019/3/27 8:06,1,大连机场能见度已上升至1500米，取消26日23:37发布的02号机场警报（低云低能见度）。
福州机场,2019/3/21 11:28,1,受西南急流影响，福州机场21号跑道一边已经出现风切变。预计北京时间21日11:25 - 21日13:00福州机场进近区域将有中度风切变。  
南宁机场,2019/3/22 9:03,1,受辐射雾影响，目前南宁机场能见度为300米，垂直能见度为60米，预计到北京时间22日10:00，南宁机场能见度在700米左右；到11:00，能见度上升到1500米左右，云底高抬升至90米（FEW-SCT量级）左右。
合肥机场,2019/3/21 7:37,3,合肥机场碎片雾已基本消散，取消20日22:31发布的02号机场警报（低云低能见度）。  
合肥机场,2019/3/20 2:56,3,在合肥机场西南100公里处有强的分散对流云团，云团顶高8公里，以50公里/小时的速度向东北移动，强度不变，预计北京时间20日04:00- 07:00之间有间歇性雷雨。
宁波机场,2019/3/21 12:58,2,预计影响宁波机场的雷雨云团即将移出本场，解除21日12:02发布的01号机场警报（雷暴）。  
杭州机场,2019/3/20 20:17,3, 本场目前弱雷雨，预计20日20:15-21：00本场短时有雷暴伴小阵雨。
海口机场,2019/2/19 15:40,1,本场西边约15公里处有对流天气活动，整体以20-30公里/小时的速度向东北偏东方向移动，预计北京时间19日16:00―16:50有中到大的阵雨或雷雨影响海口机场，注意跑道及进近区域有风切变。
杭州机场,2019/3/21 11:00,3, 本场目前弱雷雨，预计21日11：00-12：30本场维持小到中阵雨，并伴有雷暴。
温州机场,2019/3/21 6:06,1,  温州机场目前已出现大雾天气，能见度800米，RVR2000米。预计北京时间21日06:00-21日08:00机场能见度维持在800米左右，21日06:00-21日08:00RVR维持在1000米以上。预计北京时间21日09:00能见度上升至1200米以上，21日09:00RVR上升至1500米以上。 
PWAJJHT0020机场,2019/2/20 9:18,1,预计北京时间20日09:30-12:00，，最低能见度在600-2000米之间波动；最低云底高30-60米（FEW--SCT量级）。
长春机场,2019/3/21 15:07,1,长春机场目前已出现小雪天气，能见度3000米。预计降雪持续到下午21日17：30，能见度1000-3000米，其间跑道、飞行器还可能出现积雪、积冰现象。
南宁机场,2019/3/22 7:16,2,"受辐射降温影响，预计北京时22日08:00-09:30，南宁机场能见度在500-1000米之间摆动，最低云底高30-50米（FEW-SCT量级）,10时能见度上升到1500米，最低云高90米（FEW-SCT量级）。"
长春机场,2019/3/20 21:18,1,长春机场目前已出现小雨夹雪天气，能见度1000米。预计北京时间20日21:30 - 21日15:00长春机场将出现小雨夹雪转小雪天气，能见度1000-3000米，北京时间21日01:30 - 21日06:00短时受中雪、冻雾影响能见度可能降低至700米。其间跑道、飞行器还可能出现积雪、积冰现象。
大连机场,2019/3/21 6:13,1,大连机场目前已出现9米每秒的偏北风。预计北京时间07：00―16：00 大连机场将出现10-12米每秒的偏北风，阵风16-20米每秒，其间大连机场还将出现短时颠簸和风切变等伴随天气。
青岛机场,2019/3/20 4:44,2,青岛机场中雨已经结束，当前实况为小雨天气，解除北京时间20日04:14发布的第1份天气警报(中雨)。
南京机场,2019/3/20 1:31,1,"在南京机场西侧距离30KM处有中等强度对流云团 ， 范围南北带状分布,云团顶高9KM，向偏东方向移动，强度维持，预计北京时间01:30―02:30影响南京机场，其间 南京机场还将出现强降水等伴随天气。"
桂林机场,2019/3/21 20:05,1,在桂林机场西北25公里处有40dbz对流云团（桂林机场目前已经出现雷暴天气），范围20公里，云团顶高8公里，以30公里/小时向东偏北移动，强度少变，预计北京时间[20:20―21:20]影响桂林机场（檫边影响），其间桂林机场还将出现中等强度降等伴随天气。
郑州机场,2019/1/30 20:02,5,目前郑州机场维持中雪天气，能见度800米。预计小到中雪持续到31日05:00（北京时）左右，能见度维持在700米~1000米左右。其间跑道、飞行器还将出现积雪、积冰现象。
南宁机场,2019/3/26 6:19,1,受高后回流影响，预计北京时26日06:30-09:30，南宁机场最低云底高为45-60米（FEW-SCT量级）。  
呼和浩特白塔机场,2019/3/20 16:14,3,呼和浩特白塔机场目前已出现10米/秒的西北风，阵风17米/秒。预计北京时间20日16:10 - 20日19:00呼和浩特白塔机场将出现12米/秒的西北风，阵风17米/秒，其间呼和浩特白塔机场进近区域还将出现中度以上颠簸、风切变等伴随天气。  
西宁机场,2019/3/20 15:56,1,预计北京时间20日16: 00- 20日19:00西宁机场将出现偏东大风天气，风速大于等于17m/s，其间西宁机场进近区域还将出现中度以上颠簸等伴随天气。
长春机场,2019/3/20 21:45,2,长春机场目前已出现大雾天气，能见度700米，RVR1500米，预计北京时间20日21:50 - 21日00:00长春机场将出现冻雾能见度维持在700米，21日0:00 - 21日0:30能见度上升至1400米。
太原机场,2019/2/19 11:07,1,影响太原机场的霜天气已经结束，取消19日08:44发布的01号机场警报（霜）。  
呼和浩特白塔机场,2019/2/20 5:59,5,呼和浩特白塔机场目前已出现霜天气。预计北京时间20日05:59 - 20日09:00呼和浩特白塔机场将维持霜天气。 
虹桥机场,2019/3/26 6:34,1,虹桥机场能见度已经上升至1000米以上，RVR已经上升至550米以上，取消北京时间26日04:01发布的1号机场警报（低能见度）。 
厦门机场,2019/3/26 6:47,1, <气象台>2019年3月26日06:41机场大雾警报解除：厦门机场能见度已上升至2500米，取消25日23:50发布的机场警报。
成都机场,2019/3/22 1:05,1,在机场偏南5-20公里处有片状对流云团发展，回波顶高8-9公里，缓慢向东偏北方向移动，强度减弱，预计北京时间22日01:10-02:30影响三边、五边，本场小阵雨，进近区域将有风切变。
阿克苏机场,2019/3/20 7:21,1,阿克苏机场目前已出现浮尘天气，能见度800米，预计北京时间20日全天浮尘维持800-1000米。
青岛机场,2019/3/20 9:08,1,解除机场警报(中雨)。
贵阳机场,2019/1/30 10:56,1,大风及风切变预警：预计北京时间30日11:00 - 18:00时贵阳机场将出现大南风天气，平均风速最大13米/秒，阵风15米/秒，期间贵阳机场上空及进近区域将出现中度以上颠簸。18:00-21:00本场大南风转大北风，机场跑道上空及进近区域将出现低空风切变。
温州机场,2019/3/21 19:11,7,  在温州机场已出现雷暴天气并伴有短时冰雹，范围东北西南向100千米，宽60千米，云团顶高10-12千米，以40千米/小时向偏东北方向移动，强度不变，预计北京时间21日19:15至21日20:30影响机场，期间机场还将出现强降水。 
沈阳机场,2019/2/19 10:40,1,"沈阳机场目前为小雪天气，能见度10000米。预计北京时间19日15:00时降雪主体基本结束,15时-20时有零星小雪。 "
长春机场,2019/2/19 18:54,1,本场目前出现小阵雪天气，能见度2公里，预计持续到北京时间19日2330。
杭州机场,2019/3/21 8:58,2, 影响杭州萧山机场的对流云团已经东移减弱，目前本场小阵雨。解除北京时间21日08：15发布的雷暴机场警报。3月21日09：00发布
呼和浩特白塔机场,2019/2/19 8:59,2,呼和浩特白塔机场目前已出现大雾天气，能见度200米，RVR100米，预计北京时间19日09:00 - 19日10:00呼和浩特白塔机场能见度维持在100-500米，RVR维持在100-500米，19日10:00 - 19日11:00能见度上升至1000米，RVR上升至1000米。  
贵阳机场,2019/1/30 16:55,2,（修订报）受冷空气南下影响，预计北京时间30日17:20-20:00贵阳机场跑道上空及五边区域将出现低空风切变。  
南京机场,2019/3/20 10:06,1,"在南京机场西侧30km处有中等强度对流云团,  范围南北带状分布,云团顶高8km，以50-60km/h向东偏北移动，强度维持，预计北京时间10:25―10:50影响南京机场，其间 南京机场还将出现短时强降水等伴随天气。"
贵阳机场,2019/2/19 19:53,2,预计19日20:30-20日10:00贵阳机场0-3个量60米低云天气，期间主导能见度最低1公里，20日10:00时后云底高将上升至90米以上。  
北京机场,2019/2/19 9:11,1,北京机场的降雪天气已经结束，取消19日03:05发布的01号机场警报（雪）。 
杭州机场,2019/3/27 6:43,2, 本场目前小雨，预计27日07：30-09：00本场仍将出现小到中阵雨，短时伴有雷暴。
济南机场,2019/2/20 6:19,2,济南机场目前已出现大雾天气，能见度500米，RVR300米，预计北京时间20日06:00 - 20日09:00济南机场能见度维持在300-600米，20日09:00 - 20日10:00能见度上升至800米。
沈阳机场,2019/2/19 19:14,2,预计北京时间19日19:30 - 19日23:00沈阳机场将维持小雪天气，能见度维持在1-3千米。  
呼和浩特白塔机场,2019/3/22 18:28,2,呼和浩特白塔机场目前转为北风，风速减小至8米/秒，阵风13米/秒，取消22日14:52发布的01号机场警报（大风）。  
昆明机场,2019/3/20 18:00,4,目前本场西南面30-60km范围内有隐嵌的雷暴发展，以约70-80公里/小时的速度向东偏北方向移动，预计北京时间3月20日18:10-18:50时影响机场跑道南头延长线，本场将出现干雷暴，并有大风、颠簸、风切变等伴随天气。 
合肥机场,2019/3/20 10:07,1,影响合肥机场的对流云团已经移出本场，解除20日07:49发布的05号机场警报（雷暴）。
温州机场,2019/3/21 11:40,4,  在温州机场已出现雷暴天气，机场已被强的成片的对流云团覆盖，范围东北西南向42千米，宽15千米，云团顶高10-11千米，以40千米/小时向偏东北方向移动，强度不变，预计北京时间21日11:45至21日12:40影响机场，期间机场还将出现强降水天气。 
宁波机场,2019/3/26 3:54,1,受地面弱气压场影响，宁波机场目前主导能见度1800m，RVR400m，预计北京时间26日03:55 - 07:30将出现大雾天气，主导能见度200-600m，RVR200-500m，26日08:00能见度逐渐上升至1-2km以上。
虹桥机场,2019/3/20 8:33,2,影响虹桥机场的对流云团已经移出本场，取消20日07:12发布的1号机场警报（雷暴）。 
杭州机场,2019/3/21 11:55,4, 影响杭州萧山机场的对流云团已经东移减弱，目前本场小阵雨。解除北京时间21日11：00发布的雷暴机场警报。3月21日12：00发布
温州机场,2019/3/21 10:34,3,  在温州机场西南方10千米有强的孤立的对流云团，范围东北西南向32千米，宽15千米，云团顶高10千米，以40千米/小时向偏东北方向移动，强度不变，预计北京时间21日10:45至21日11:50影响机场，期间机场还将出现短时强降水天气。 
南京机场,2019/3/20 2:26,2,  影响南京机场的对流云团已经移出本场，取消之前发布的01号机场警报（雷暴）。
合肥机场,2019/3/20 22:30,2,目前本场能见度3500米，预计21日02:30-08:30，本场将出现大雾天气，能见度最低100米左右，08:30后能见度转至800米以上。 
青岛机场,2019/2/19 9:07,1,青岛机场当前实况(北京时间)：小雪，能见度1-2km，预计将持续至19日14:00。其中：跑道不会产生积雪。
浦东机场,2019/3/20 8:24,1,浦东机场16L上空，高度1500英尺，跑道一边已出现风切变，预计北京时间20日08:20-20日09:30浦东机场进近区域将出现轻度至中度风切变。20日09:30取消该份风切变机场警报。 
昆明机场,2019/1/30 15:23,4,目前本场西北面15-40km范围内有对流云发展，以约70-80公里/小时的速度向东偏北方向移动，预计北京时间30日15:35 - 16:15影响机场北头延长线，有小到中阵雨，有隐嵌雷暴，并伴有大风、颠簸、风切变等。 
合肥机场,2019/1/30 16:18,5,目前本场能见度600米，RVR1300米，预计20时能见度转800米以上。
北京机场,2019/3/20 21:48,4,大风警报：目前首都机场西北风10米/秒，预计21日13时前维持西北风9-13米/秒，阵风16-19米/秒，13时后转西北风6-9米/秒，本场及终端区有颠簸和风切变。
天津机场,2019/2/19 11:28,2,  天津机场降雪天气已经结束，过程降雪量0.8毫米，积雪深度0厘米，取消03：33发布的机场警报（降雪）。
杭州机场,2019/3/20 21:59,6, 影响杭州萧山机场的对流云团已经移出本场，解除北京时间20日21：15发布的雷暴机场警报。
南宁机场,2019/3/20 2:09,2,受部分雾影响，预计北京时3月20日02:10-04:00，南宁机场能见度在1000-2000米之间，短时最低能见度700米，最低云底高60米（FEW-SCT量级）。
呼和浩特白塔机场,2019/3/20 8:58,1,呼和浩特白塔机场目前已出现小阵雪天气，能见度5-8公里。预计北京时间20日08:55 - 12:00呼和浩特白塔机场将出现短时小阵雪天气，能见度维持在5-8公里。
杭州机场,2019/3/27 7:33,3, 影响杭州萧山机场的对流云团已经减弱，目前本场小阵雨。解除北京时间27日06：40发布的雷暴机场警报。
呼和浩特白塔机场,2019/3/20 23:01,6,呼和浩特白塔机场的降雪天气已经结束，取消20日20:31发布的05号机场警报（雪）。  
浦东机场,2019/3/20 22:00,1,影响浦东机场的对流云团已经移出本场，取消20日19:31发布的3号机场警报（雷暴）。 
温州机场,2019/3/21 21:20,10,  影响温州机场的对流云团已经移出本场，取消21日20:38发布的09号机场警报（雷暴）。 
郑州机场,2019/2/20 5:56,2,受融雪雾天气影响，郑州机场出现冻雾，目前能见度700米，预计北京时间20日9点以前能见度稳定在500-700米，9:00-10:00能见度上升至800米以上。
郑州机场,2019/1/30 12:39,3,受弱降水和大雾天气共同影响，目前郑州机场能见度仍维持在400米左右，预计北京时1月30日14:00-15:00能见度上升到600-800米，15:00以后能见度渐转至800米以上。
哈尔滨机场,2019/3/21 12:08,1,哈尔滨机场目前实况为小雪，能见度5公里，预计能见度将维持在2公里以上，取消20日21:06发布的01号机场警报（雪）。
合肥机场,2019/3/20 0:52,2,影响合肥机场的对流云团已经移出本场，解除19日23:50发布的01号机场警报（雷暴）。
杭州机场,2019/3/21 5:05,9, 影响杭州萧山机场的对流云团已经东移减弱，解除北京时间21日03：47发布的雷暴机场警报。
呼和浩特白塔机场,2019/2/19 9:14,3,预计北京时间19日09:15 - 19日11:00 呼和浩特白塔机场将出现霜天气，并伴有小雪天气。
南昌机场,2019/2/20 0:24,5,目前本场已闻雷，回波位于本场南部-西南部25km外，顶高7-9km，以30-40公里每小时的速度向东北方向移动，预计在20日02:30前都将影响南昌机场，其间还将出现强降水，能见度1200米的低能见度，风切变等伴随天气。  
天津机场,2019/3/20 23:34,1,  预计北京时间21日02：00-15：00天津机场将出现平均风速10～12米／秒，阵风17～20米／秒的西北大风天气，期间本场进近区域短时出现风切变和中度颠簸。
长沙机场,2019/3/21 10:29,2,在长沙机场西面15公里处有中等小快对流云团，范围20*60km，云团顶高8-10公里，以50公里/小时的速度向东移动，强度减弱，预计北京时间21日11:10之前本场会有短时中阵雨天气。
合肥机场,2019/1/30 15:53,4,受较强冷空气影响，预计本场自31日02时~11时有降雪天气，降雪量为8~10毫米，其中04~08时为中到大雪天气，中到大雪期间，能见度500~1000米之间，故启动冰雪蓝色灾害性天气预警。
石家庄正定机场,2019/2/20 8:44,1,石家庄正定机场取消20日00:01发布的01号机场警报（低能见度）。
广州机场,2019/3/22 14:26,1,在广州机场西南20公里处有降水云系。以35公里/小时的速度，向东北移动。预计北京时间14:50到15:30期间影响本机场，主要出现中阵雨天气，短时能见度4000米。
